state,county,location_name,location_type,address_1,address_2,city,state_2,zip,phone,email,notes
Michigan,Sanilac County,Marion Township,Municipal Office,2920 E. Deckerville,,Deckerville,MI,48427,(810) 404-8226,mariontwp17@gmail.com,Deborah G Williamson
Michigan,Sanilac County,Marlette City,Municipal Office,6436 Morris St.,,Marlette,MI,48453,(989) 635-7448,mlentz@cityofmarlette.com,Meranda Lentz
Michigan,Sanilac County,Marlette Township,Municipal Office,6725 Airport Rd,,Marlette,MI,48453,(989) 635-7772,cmarks@marlettetownship.org,Cheryl Gould
Michigan,Sanilac County,Minden Township,Municipal Office,1657 Main Street,,Minden City,MI,48456,(989) 550-3177,mindentwpclerk@gmail.com,Darcy L Hansen
Michigan,Sanilac County,Moore Township,Municipal Office,1536 Main St,PO Box 123,Snover,MI,48472,(810) 672-9050,mooretwpclerk@gmail.com,Naysa Heilig
Michigan,Sanilac County,Sandusky City,Municipal Office,26 W Speaker St,,Sandusky,MI,48471,(810) 648-3330,lburns@misandusky.com,Laurie Burns
Michigan,Sanilac County,Sanilac Township,Municipal Office,20 N. Ridge St,PO Box 631,Port Sanilac,MI,48469,(810) 622-8178,clerk@sanilactownship.org,Suzanne Shagena
Michigan,Sanilac County,Speaker Township,Municipal Office,7630 Brockway Rd,,Melvin,MI,48454,(810) 404-9768,speakertwpclerk@frontier.com,Dawn Cubitt
Michigan,Sanilac County,Washington Township,Municipal Office,2700 Washington Rd.,,Carsonville,MI,48419,(810) 543-1215,tinawillis62@yahoo.com,Tina Willis
Michigan,Sanilac County,Watertown Township,Municipal Office,2630 S Sandusky Rd,PO Box 47,Sandusky,MI,48471,(810) 648-4053,watertownclerk@yahoo.com,Tammy J Ross
Michigan,Sanilac County,Wheatland Township,Municipal Office,3860 Stringer Rd.,,Deckerville,MI,48427,(810) 618-0703,tterbrack@yahoo.com,Tina M. Terbrack
Michigan,Sanilac County,Worth Township,Municipal Office,6903 S. Lakeshore Road,,Lexington,MI,48450,(810) 359-8852,clerk@worthmi.org,Jennifer Marshall
Michigan,Schoolcraft County,Doyle Township,Municipal Office,2521 W Quarry Rd,,Gulliver,MI,49840,(906) 283-3433,doyleclerk@gmail.com,Patti Hoffman
Michigan,Schoolcraft County,Germfask Township,Municipal Office,8093 Pine Street,PO Box 87,Germfask,MI,49836,(906) 586-9697,germfaskclerk@bbbmi.com,Abby Burton
Michigan,Schoolcraft County,Hiawatha Township,Municipal Office,8577w Hyland Rd,,Manistique,MI,49854,(906) 341-6420,clerk@hiawathatownship.com,Kelly Matchinski
Michigan,Schoolcraft County,Inwood Township,Municipal Office,1191s County Rd 442,,Cooks,MI,49817,(906) 450-0286,inwoodclerk@yahoo.com,Robin Double
Michigan,Schoolcraft County,Manistique City,Municipal Office,300 N Maple St,PO Box 515,Manistique,MI,49854,(906) 341-2290,clerk@cityofmanistique.net,Jacqueline Jenerou-Lacosse
Michigan,Schoolcraft County,Manistique Township,Municipal Office,5683 River Rd,,Manistique,MI,49854,(906) 341-5223,jnnfagan@yahoo.com,Joanne Fagan
Michigan,Schoolcraft County,Mueller Township,Municipal Office,1502 W Quarry Rd,,Gulliver,MI,49840,(906) 450-4149,muellertownshipclerk@yahoo.com,Kristy Fisher
Michigan,Schoolcraft County,Seney Township,Municipal Office,10723 Seney Ave.,PO Box 116,Seney,MI,49883,(906) 293-5544,coclerk@lighthouse.net,Janice Bonifield
Michigan,Schoolcraft County,Thompson Township,Municipal Office,1231n State Hwy M149,,Manistique,MI,49854,(906) 644-2002,clerkt.smith@gmail.com,Tracy Smith
Michigan,Shiawassee County,Antrim Township,Municipal Office,253 E. Ellsworth Rd,,Morrice,MI,48857,(517) 294-8046,mcgaheysusan@yahoo.com,Susan McGahey
Michigan,Shiawassee County,Bennington Township,Municipal Office,5849 S. M-52,,Owosso,MI,48867,(989) 723-5555,clerk@bennington-township.org,Donna Ash
Michigan,Shiawassee County,Burns Township,Municipal Office,10355 Bath Rd,PO Box 397,Byron,MI,48418,(810) 266-6220,clerk@burnstownship.org,Shirley Riley
Michigan,Shiawassee County,Caledonia Charter Township,Municipal Office,135 N. State Road,,Owosso,MI,48867,(989) 743-5300,clerk@michonline.net,Marcy Brady
Michigan,Shiawassee County,Corunna City,Municipal Office,402 N Shiawassee St,,Corunna,MI,48817,(989) 743-3650,ncowdrey@gmail.com,Nichole Cowdrey
Michigan,Shiawassee County,Durand City,Municipal Office,215 W Clinton St,,Durand,MI,48429-9603,(989) 288-3113,ldavid@durandmi.com,Lisa David
Michigan,Shiawassee County,Fairfield Township,Municipal Office,8944 W Juddville Rd,,Elsie,MI,48831,(989) 834-2132,ckwlong@yahoo.com,Carolyn Long
Michigan,Shiawassee County,Hazelton Township,Municipal Office,7505 Orchard St,PO Box 188,New Lothrop,MI,48460,(810) 638-5516,laura@hazeltontwp.com,Laura Hobson
Michigan,Shiawassee County,Laingsburg City,Municipal Office,114 N Woodhull Street,PO Box 178,Laingsburg,MI,48848,(517) 651-5374,treasurer@laingsburg.us,Paula Willoughby
Michigan,Shiawassee County,Middlebury Township,Municipal Office,9820 W M 21,,Ovid,MI,48866,(989) 640-3279,middleburyclerk@frontier.com,Rose Brown
Michigan,Shiawassee County,New Haven Township,Municipal Office,2705 Easton,,Owosso,MI,48867,(989) 743-4381,nhtclerk@gmail.com,Heather Wirwicki
Michigan,Shiawassee County,Owosso City,Municipal Office,301 West Main Street,,Owosso,MI,48867,(989) 725-0500,city.clerk@ci.owosso.mi.us,Amy Kirkland
Michigan,Shiawassee County,Owosso Township,Municipal Office,410 S. Delaney Rd,,Owosso,MI,48867,(989) 720-5233,clerk@owossochartertownship.org,Patricia Skvarenina
Michigan,Shiawassee County,Perry City,Municipal Office,203 W Polly St,,Perry,MI,48872,(517) 625-6155,clerk@perry.mi.us,Devin Miller
Michigan,Shiawassee County,Perry Township,Municipal Office,2770 West Ellsworth Road,,Perry,MI,48872,(517) 625-4597,clerk@perrytownship-mi.us,Kelly Schmidt
Michigan,Shiawassee County,Rush Township,Municipal Office,3301 W Juddville Rd,,Owosso,MI,48867,(989) 725-7944,rushtwplwclerk@yahoo.com,Lois Walker
Michigan,Shiawassee County,Sciota Township,Municipal Office,8430 W Parker Rd,,Laingsburg,MI,48848,(517) 651-5286,clerk@sciotatownship.net,Jamie Parker-Wing
Michigan,Shiawassee County,Shiawassee Township,Municipal Office,3719 Grand River Rd.,PO Box 86,Bancroft,MI,48414,(989) 634-9700,shiaclerk@yahoo.com,Christina Gaudette
Michigan,Shiawassee County,Venice Township,Municipal Office,960 S New Lothrop Rd,PO Box 222,Lennon,MI,48449,(810) 621-4096,asumner@venicetownship.org,Alissa Sumner
Michigan,Shiawassee County,Vernon Township,Municipal Office,6801 Durand Road,PO Box 354,Durand,MI,48429,(989) 288-4403,clarkesheep@aol.com,Charlotte Clarke
Michigan,Shiawassee County,Woodhull Township,Municipal Office,7315 Beard Road,PO Box 166,Shaftsburg,MI,48882,(517) 675-4342,woodhulltwp@gmail.com,Sandy Winans
Michigan,St. Clair County,Algonac City,Municipal Office,805 St Clair River Dr,PO Box 454,Algonac,MI,48001,(810) 794-9361,cityclerk@cityofalgonac.org,Sam  Boelke
Michigan,St. Clair County,Berlin Township,Municipal Office,740 Capac Road,,Allenton,MI,48002,(810) 395-4518,clerk@berlintwpstclair.org,Karen Klos
Michigan,St. Clair County,Brockway Township,Municipal Office,7645 Sayles Rd,,Yale,MI,48097,(810) 387-3375,brockway@greatlakes.net,Robert Kammer
Michigan,St. Clair County,Burtchville Township,Municipal Office,4000 Burtch Rd,,Burtchville,MI,48059,(810) 385-5577,burtchvilletwpclerk@comcast.net,Robert Bailey
Michigan,St. Clair County,Casco Township,Municipal Office,4512 Meldrum Rd,,Casco,MI,48064,(586) 727-7524,cascotw@comcast.net,Jennifer  Andersen
Michigan,St. Clair County,China Township,Municipal Office,4560 Indian Trail,,China Township,MI,48054,(810) 765-1145,clerk@chinatwp.net,Deanna Moran
Michigan,St. Clair County,Clay Township,Municipal Office,4710 Pte Tremble Rd,PO Box 429,Algonac,MI,48001,(810) 794-9303,clerk@claytownship.org,Cynthia Valentine
Michigan,St. Clair County,Clyde Township,Municipal Office,3350 Vincent Rd,,North Street,MI,48049-9614,(810) 985-7258,staceys@clydetownshipscc.org,Kathleen Turner
Michigan,St. Clair County,Columbus Township,Municipal Office,1732 Bauman Road,,Columbus,MI,48063,(586) 727-2055,clerk@columbustwp.org,Angie Biringer
Michigan,St. Clair County,Cottrellville Township,Municipal Office,7008 Marsh Road,,Cottrellville,MI,48039,(810) 765-4730,clerk@cott-township.org,Cheri Quinn
Michigan,St. Clair County,East China Township,Municipal Office,5111 River Rd,,East China,MI,48054,(810) 765-8879,clerk@eastchinatownship.org,Robert Freehan
Michigan,St. Clair County,Emmett Township,Municipal Office,11100 Dunnigan Road,,Emmett,MI,48022,(810) 384-8070,emmetttownship@yahoo.com,Beverly Brown
Michigan,St. Clair County,Fort Gratiot Township,Municipal Office,3720 Keewahdin Rd,,Fort Gratiot,MI,48059,(810) 385-4489,rbuechler@fortgratiot.us,Robert Buechler
Michigan,St. Clair County,Grant Township,Municipal Office,7942 Wildcat Road,,Jeddo,MI,48032,(810) 327-6775,office@granttownship.com,Nancy Sharum
Michigan,St. Clair County,Greenwood Township,Municipal Office,9025 Yale Rd,,Greenwood,MI,48006-1422,(810) 387-4044,gwclerk@iwarp.net,Sonya Obrien
Michigan,St. Clair County,Ira Township,Municipal Office,7085 Meldrum Road,,Fair Haven,MI,48023,(586) 725-0263,clerk@iratownship.org,Jean Corbat
Michigan,St. Clair County,Kenockee Township,Municipal Office,4420 Kilgore Road,PO Box 400,Avoca,MI,48006,(810) 324-6126,officemgr@kenockeetwp.org,Sanford Fuller
Michigan,St. Clair County,Kimball Township,Municipal Office,2160 Wadhams Rd,,Kimball,MI,48074,(810) 987-9797,bwrubel@kimballtownship.org,Becky Wrubel
Michigan,St. Clair County,Lynn Township,Municipal Office,13995 Yale Road,,Yale,MI,48097,(810) 387-3358,clerk@lynntownshipmi.org,Annette Ferrett
Michigan,St. Clair County,Marine City City,Municipal Office,303 South Water Street,,Marine  City,MI,48039,(810) 765-8830,kbaxter@marinecity-mi.org,Kristen Baxter
Michigan,St. Clair County,Marysville City,Municipal Office,1255 Delaware Ave,,Marysville,MI,48040,(810) 364-6613,rstoia@cityofmarysvillemi.com,Rene' Stoia
Michigan,St. Clair County,Memphis City,Municipal Office,35095 Potter St.,,Memphis,MI,48041,(810) 392-2385,cityofmemphis@comcast.net,Donna Janssens
Michigan,St. Clair County,Mussey Township,Municipal Office,135 N Main St,,Capac,MI,48014,(810) 395-4915,sheilamcdonald@musseytownship.org,Sheila McDonald
Michigan,St. Clair County,Port Huron City,Municipal Office,100 McMorran Boulevard,,Port Huron,MI,48060,(810) 984-9725,clerk@porthuron.org,Cyndee Jonseck
Michigan,St. Clair County,Port Huron Township,Municipal Office,3800 Lapeer Road,,Port Huron,MI,48060-2402,(810) 987-6600,vcaplinger@porthurontownship.org,Benita E Davis
Michigan,St. Clair County,Richmond City,Municipal Office,36725 Division Road,PO Box 457,Richmond,MI,48062,(586) 727-7571,kstagl@cityofrichmond.net,Karen Stagl
Michigan,St. Clair County,Riley Township,Municipal Office,13042 Belle River Rd,,Riley,MI,48041,(810) 392-2326,clerk@rileytownship.com,Deborah Rhein
Michigan,St. Clair County,St Clair City,Municipal Office,547 N Carney,,St. Clair,MI,48079,(810) 329-7121,elections@cityofstclair.com,Annette Sturdy
Michigan,St. Clair County,St Clair Township,Municipal Office,1539 S.bartlett,,St Clair,MI,48079,(810) 329-9042,clerk@stclairtwp.org,Joyce Skonieczny
Michigan,St. Clair County,Wales Township,Municipal Office,1372  Wales Center Rd.,,Wales,MI,48027,(810) 325-1517,wales@walestownship.org,Cynthia Bobcean
Michigan,St. Clair County,Yale City,Municipal Office,111 West Mechanic St,,Yale,MI,48097,(810) 387-3311,clerk@yalemi.us,Ashley Aldea
Michigan,St. Joseph County,Burr Oak Township,Municipal Office,208 W. Front St.,PO Box 241,Burr Oak,MI,49030,(269) 689-3342,jacquilynjwells@gmail.com,Jackie Wells
Michigan,St. Joseph County,Colon Township,Municipal Office,132 N. Blackstone Avenue,PO Box 608,Colon,MI,49040,(269) 432-3371,clerk@colontwp.org,Natalie A. Wyant
Michigan,St. Joseph County,Constantine Township,Municipal Office,165 Canaris,,Constantine,MI,49042,(269) 435-8170,mnmbrown88@yahoo.com,Marti Brown
Michigan,St. Joseph County,Fabius Township,Municipal Office,13108 Broadway Rd,PO Box 455,Three Rivers,MI,49093,(269) 244-5376,fabiusclerk@gmail.com,Carol Fabius Township
Michigan,St. Joseph County,Fawn River Township,Municipal Office,71209 S Lakeview,,Sturgis,MI,49091,(269) 651-6951,clerk@fawnrivertownship.org,Judith Quirin
Michigan,St. Joseph County,Florence Township,Municipal Office,21483 Mintdale Rd,,Sturgis,MI,49091,(269) 221-2667,allissajoy@juno.com,Allissa Bowers
Michigan,St. Joseph County,Flowerfield Township,Municipal Office,12020 M-216,,Marcellus,MI,49067,(269) 646-9121,mfuller@flowerfieldtownship.org,Myron Fuller
Michigan,St. Joseph County,Leonidas Township,Municipal Office,53312 Fulton Road,PO Box 145,Leonidas,MI,49066,(269) 496-7837,overholtconst@yahoo.com,Donald Overholt
Michigan,St. Joseph County,Lockport Township,Municipal Office,56239 Wilbur Rd.,,Three Rivers,MI,49093,(269) 273-9381,lockporttownshipclerk@gmail.com,Tamara Babcock
Michigan,St. Joseph County,Mendon Township,Municipal Office,136 W Main St,,Mendon,MI,49072,(269) 496-7708,mendontwp@frontier.com,Donna Cupp
Michigan,St. Joseph County,Mottville Township,Municipal Office,68596 Thomas Rd,,Mottville,MI,49099,(269) 483-2120,mottvilletwp@comcast.net,Sherry Medford
Michigan,St. Joseph County,Nottawa Township,Municipal Office,112 South Clark Street,PO Box 68,Centreville,MI,49032,(269) 467-7835,clerk@nottawatownship.org,Bret D Lutz
Michigan,St. Joseph County,Park Township,Municipal Office,52383 Hutchinson Road,,Three Rivers,MI,49093,(269) 279-7860,billpathen@aol.com,Pat Henderson
Michigan,St. Joseph County,Sherman Township,Municipal Office,27282 Oak Dr,,Sturgis,MI,49091,(269) 651-4931,frank.iannarelli@yahoo.com,Frank Iannarelli
Michigan,St. Joseph County,Sturgis City,Municipal Office,130 N Nottawa Street,,Sturgis,MI,49091,(269) 651-2321,krhodes@sturgismi.gov,Kenneth Rhodes
Michigan,St. Joseph County,Sturgis Township,Municipal Office,26015 Us 12,PO Box 6,Sturgis,MI,49091,(269) 651-3676,clerk@sturgistownship.org,Michael Bobalik
Michigan,St. Joseph County,Three Rivers City,Municipal Office,333 West Michigan Avenue,,Three Rivers,MI,49093,(269) 273-1075,mbliss@threeriversmi.org,Melissa  Bliss
Michigan,St. Joseph County,White Pigeon Township,Municipal Office,16975 Us 12,,White Pigeon,MI,49099,(269) 483-7043,clerk@whitepigeontwp.com,David Girton
Michigan,Tuscola County,Akron Township,Municipal Office,4280 W Bay City Forestville Road,,Unionville,MI,48767,(989) 674-2334,akrontownship@yahoo.com,Jamie Schuette
Michigan,Tuscola County,Almer Township,Municipal Office,2866 N Unionville Rd,,Akron,MI,48701,(989) 673-4948,almertownshipclerk@gmail.com,Peggy Reavey
Michigan,Tuscola County,Arbela Township,Municipal Office,8935 Birch Run Rd,,Millington,MI,48746,(989) 871-2022,arbelatownship@hotmail.com,Mary Warren
Michigan,Tuscola County,Caro City,Municipal Office,317 S State St,,Caro,MI,48723,(989) 673-2226,ssavage@carocity.net,Sara Savage
Michigan,Tuscola County,Columbia Township,Municipal Office,4870 French Rd,,Unionville,MI,48767,(989) 280-9602,ckolar@airadvantage.net,Christine Kolar
Michigan,Tuscola County,Dayton Township,Municipal Office,3201 Mayville Road,,Mayville,MI,48744,(260) 243-1054,daytontownshipclerk@gmail.com,Anthony Shaver
Michigan,Tuscola County,Denmark Township,Municipal Office,9386 W Saginaw Road,PO Box 44,Richville,MI,48758,(989) 868-9801,denmarktwpclerk@gmail.com,Nancy K Heinlein
Michigan,Tuscola County,Elkland Township,Municipal Office,6691 Church Street,,Cass City,MI,48726,(989) 439-0265,elklandclerk@gmail.com,Heather Severance
Michigan,Tuscola County,Ellington Township,Municipal Office,2753 E Caro Road,,Caro,MI,48723,(989) 673-8009,ellingtonclerk@gmail.com,Suzy Rockwell
Michigan,Tuscola County,Elmwood Township,Municipal Office,4796 Cass City Road,,Cass City,MI,48726,(989) 872-2864,elmwoodclerk@gmail.com,Pamela Brinkman
Michigan,Tuscola County,Fairgrove Township,Municipal Office,5758 Van Geisen Road,,Fairgrove,MI,48733,(616) 916-8423,clerk@fairgrovetwp.org,Katie Gebhardt
Michigan,Tuscola County,Fremont Township,Municipal Office,4850 Mertz Road,PO Box 216,Mayville,MI,48744,(989) 843-0621,clerk@fremonttownship.org,Amy Holbrook
Michigan,Tuscola County,Gilford Township,Municipal Office,6230 Gilford Rd.,,Fairgrove,MI,48733,(989) 693-6394,gilfordtwp@airadvantage.net,Robert  Haines
Michigan,Tuscola County,Indianfields Township,Municipal Office,1633 Mertz Rd.,,Caro,MI,48723,(989) 673-3416,indianfieldstownship@gmail.com,Cristi Smith
Michigan,Tuscola County,Juniata Township,Municipal Office,1971 S Ringle Road,,Caro,MI,48723,(989) 550-5652,clerkbrenda@juniatatownship.org,Brenda Bigham
Michigan,Tuscola County,Kingston Township,Municipal Office,5785 Legg Road,PO Box 276,Kingston,MI,48741,(989) 683-2113,kingstontwp@airadv.net,Carrie Gilley
Michigan,Tuscola County,Koylton Township,Municipal Office,3655 Ross Street,PO Box 225,Kingston,MI,48741,(810) 441-8898,koyltontwp.clerk@gmail.com,Rex Vroman
Michigan,Tuscola County,Millington Township,Municipal Office,8553 State St,PO Box 247,Millington,MI,48746,(989) 871-4418,shebner@millingtontownship.com,Sheila Hebner
Michigan,Tuscola County,Novesta Township,Municipal Office,3016 N. Cemetery Rd.,,Cass City,MI,48726,(989) 872-2792,novestatownshipclerk@gmail.com,Pennie Rienas
Michigan,Tuscola County,Tuscola Township,Municipal Office,8561 Van Cleve Road,PO Box 1702,Vassar,MI,48768,(989) 871-4507,clerk@tuscolatownship.org,Michelle Hicks
Michigan,Tuscola County,Vassar City,Municipal Office,287 E Huron,,Vassar,MI,48768,(989) 823-8517,mlemcke@cityofvassar.org,Merri C Lemcke
Michigan,Tuscola County,Vassar Township,Municipal Office,4505 W. Saginaw,,Vassar,MI,48768,(989) 823-3541,clerk@vassartownship.org,Deborah Pounds
Michigan,Tuscola County,Watertown Township,Municipal Office,9405 Foster St,PO Box 39,Fostoria,MI,48435,(989) 795-2127,clerk@watertowntownship.org,Malisa Pyles
Michigan,Tuscola County,Wells Township,Municipal Office,3672 Muck Road,,Caro,MI,48723,(989) 550-4913,clerk@wellstwp.org,Carmen Stevens
Michigan,Tuscola County,Wisner Township,Municipal Office,4441 Bath Rd,,Fairgrove,MI,48733,(989) 895-8368,shookpj1@gmail.com,Pamela Shook
Michigan,Van Buren County,Almena Township,Municipal Office,27625 C R 375,,Paw Paw,MI,49079,(269) 668-6910,almenaclerk@comcast.net,Sandra Rickli
Michigan,Van Buren County,Antwerp Township,Municipal Office,24821 Front Ave,,Mattawan,MI,49071,(269) 668-2615,creyna@antwerptownship.com,Chantel Reyna
Michigan,Van Buren County,Arlington Township,Municipal Office,48030 County Road  673,,Lawrence,MI,49064,(269) 674-8475,cherryman@btc-bci.com,William Pugsley
Michigan,Van Buren County,Bangor City,Municipal Office,257 W Monroe St,,Bangor,MI,49013,(269) 427-5831,clerk@bangormi.org,John Saylor
Michigan,Van Buren County,Bangor Township,Municipal Office,32550 C R 687,,Bangor,MI,49013,(269) 363-8571,bangortownshipclerk@gmail.com,Amanda Karr
Michigan,Van Buren County,Bloomingdale Township,Municipal Office,109 E. Kalamazoo St,PO Box 11,Bloomingdale,MI,49026,(269) 521-3800,bdaletwp@btc-bci.com,Linda Stange
Michigan,Van Buren County,Columbia Township,Municipal Office,53053 Cr 388,,Grand Junction,MI,49056,(269) 434-6227,clerk@columbiatwp.com,Christy Case
Michigan,Van Buren County,Covert Township,Municipal Office,73943 Lake St,,Covert,MI,49043,(269) 764-8986,clerk@coverttwp.com,Daywi Cook
Michigan,Van Buren County,Decatur Township,Municipal Office,435 Lee Ave.,,Decatur,MI,49045,(269) 423-8438,bjabbey@frontier.com,Janet Abshagen
Michigan,Van Buren County,Geneva Township,Municipal Office,19881 Cr 687,,South Haven,MI,49090,(269) 427-7422,geneva8009@yahoo.com,Bridgette Gumpert
Michigan,Van Buren County,Gobles City,Municipal Office,105 East Main Street,PO Box 38,Gobles,MI,49055-0038,(269) 628-2246,clerksipes@gmail.com,Paula City Of Gobles
